"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"795","264","Mustard, prepared, yellow","Mustard, prepared, yellow","2","cup","48.00","0.00","249.62","167","10.880","9.980","13.270","8.200","2.140","144.000","3.760","344.000","2826.000","3.700","0.854","0.075","1.302","0.000","0.157","0.000","17.000","0.000","177.000","0.900","0.000","4.500","0.618","6.541","2.375","0.000","0.000","0.000",
"797","265","Salt, table","Salt, table","2","cup","48.00","0.00","0.00","0","0.000","0.000","0.000","0.000","0.000","70.000","0.960","23.000","113173.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"798","265","Salt, table","Salt, table","2","tbsp","3.00","0.00","0.00","0","0.000","0.000","0.000","0.000","0.000","4.000","0.060","1.000","6976.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"800","265","Salt, table","Salt, table","2","tsp","1.00","0.00","0.00","0","0.000","0.000","0.000","0.000","0.000","1.000","0.020","0.000","2325.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"802","266","Vinegar, cider","Vinegar, cider","2","cup","48.00","0.00","0.00","50","0.000","0.000","2.220","0.000","0.960","17.000","0.480","174.000","12.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"803","266","Vinegar, cider","Vinegar, cider","2","tbsp","3.00","0.00","0.00","3","0.000","0.000","0.140","0.000","0.060","1.000","0.030","11.000","1.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"805","266","Vinegar, cider","Vinegar, cider","2","tsp","1.00","0.00","0.00","1","0.000","0.000","0.050","0.000","0.020","0.000","0.010","4.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"806","267","Thyme, fresh","Thyme, fresh","2","oz","0.00","1.00","28.40","29","1.580","0.480","6.930","4.000","0.000","115.000","4.950","173.000","3.000","45.400","0.014","0.134","0.517","0.000","0.099","0.000","13.000","0.000","1347.000","0.000","0.000","0.000","0.132","0.023","0.151","0.000","0.000","0.000",
"807","267","Thyme, fresh","Thyme, fresh","2","tsp","1.00","0.00","0.98","1","0.040","0.010","0.200","0.100","0.000","3.000","0.140","5.000","0.000","1.300","0.000","0.004","0.015","0.000","0.003","0.000","0.000","0.000","38.000","0.000","0.000","0.000","0.004","0.001","0.004","0.000","0.000","0.000",
"809","268","Vanilla extract","Vanilla extract","2","cup","48.00","0.00","0.00","599","0.120","0.120","26.310","0.000","26.310","23.000","0.250","308.000","19.000","0.000","0.023","0.198","0.884","0.000","0.054","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.021","0.021","0.008","0.000","71.600","0.000",
"811","268","Vanilla extract","Vanilla extract","2","tbsp","3.00","0.00","0.00","37","0.010","0.010","1.640","0.000","1.640","1.000","0.020","19.000","1.000","0.000","0.001","0.012","0.055","0.000","0.003","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.001","0.001","0.001","0.000","4.500","0.000",
"812","268","Vanilla extract","Vanilla extract","2","tsp","1.00","0.00","0.00","12","0.000","0.000","0.530","0.000","0.530","0.000","0.010","6.000","0.000","0.000","0.000","0.004","0.018","0.000","0.001","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.400","0.000",
"814","269","Vanilla extract, imitation, alcohol","Vanilla extract, imitation, alcohol","2","tbsp","3.00","0.00","0.00","31","0.010","0.000","0.310","0.000","0.000","0.000","0.020","13.000","1.000","0.000","0.001","0.009","0.041","0.000","0.002","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","4.300","0.000",
"815","269","Vanilla extract, imitation, alcohol","Vanilla extract, imitation, alcohol","2","tsp","1.00","0.00","0.00","10","0.000","0.000","0.100","0.000","0.000","0.000","0.010","4.000","0.000","0.000","0.000","0.003","0.013","0.000","0.001","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.400","0.000",
"817","270","Vanilla extract, imitation, no alcohol","Vanilla extract, imitation, no alcohol","2","tbsp","3.00","0.00","0.00","7","0.000","0.000","1.870","0.000","1.870","0.000","0.010","0.000","0.000","0.000","0.000","0.004","0.017","0.000","0.001","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"819","270","Vanilla extract, imitation, no alcohol","Vanilla extract, imitation, no alcohol","2","tsp","1.00","0.00","0.00","2","0.000","0.000","0.600","0.000","0.600","0.000","0.000","0.000","0.000","0.000","0.000","0.001","0.005","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"821","271","Vinegar, distilled","Vinegar, distilled","2","cup","48.00","0.00","0.00","43","0.000","0.000","0.100","0.000","0.100","14.000","0.070","5.000","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"822","271","Vinegar, distilled","Vinegar, distilled","2","tbsp","3.00","0.00","0.00","3","0.000","0.000","0.010","0.000","0.010","1.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"824","271","Vinegar, distilled","Vinegar, distilled","2","tsp","1.00","0.00","0.00","1","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
