"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"13860","6452","Wheat flour, white, all-purpose, enriched, calcium-fortified","Wheat flour, white, all-purpose, enriched, calcium-fortified","20","oz","0.00","1.00","28.40","103","2.930","0.280","21.630","0.800","0.000","71.000","1.320","30.000","1.000","0.000","0.223","0.140","1.674","0.000","0.012","0.000","52.000","44.000","0.000","0.020","0.000","0.000","0.044","0.025","0.117","0.000","0.000","0.000",
"13861","6452","Wheat flour, white, all-purpose, enriched, calcium-fortified","Wheat flour, white, all-purpose, enriched, calcium-fortified","20","cup","48.00","0.00","125.46","455","12.910","1.220","95.390","3.400","0.000","315.000","5.800","134.000","2.000","0.000","0.981","0.618","7.380","0.000","0.055","0.000","229.000","192.000","0.000","0.080","0.000","0.000","0.194","0.109","0.516","0.000","0.000","0.000",
"13862","6453","Macaroni, cooked, unenriched","Macaroni, cooked, unenriched","20","oz","0.00","1.00","28.40","45","1.640","0.260","8.750","0.500","0.160","2.000","0.140","12.000","0.000","0.000","0.006","0.006","0.113","0.000","0.014","0.000","2.000","0.000","0.000","0.020","0.000","0.000","0.050","0.037","0.090","0.000","0.000","0.000",
"13863","6453","Macaroni, cooked, unenriched","Macaroni, cooked, unenriched","20","cup elbow shaped","48.00","16.00","454.40","221","8.120","1.300","43.200","2.500","0.780","10.000","0.700","62.000","1.000","0.000","0.028","0.028","0.560","0.000","0.069","0.000","10.000","0.000","0.000","0.080","0.000","0.000","0.246","0.183","0.447","0.000","0.000","0.000",
"13864","6454","Noodles, egg, dry, unenriched","Noodles, egg, dry, unenriched","20","oz","0.00","1.00","28.40","109","4.010","1.260","20.210","0.900","0.530","10.000","0.540","69.000","6.000","0.000","0.048","0.026","0.595","0.000","0.061","0.080","8.000","0.000","18.000","0.100","0.100","0.100","0.335","0.355","0.377","24.000","0.000","0.000",
"13865","6454","Noodles, egg, dry, unenriched","Noodles, egg, dry, unenriched","20","cup","48.00","0.00","38.04","146","5.380","1.690","27.080","1.300","0.710","13.000","0.720","93.000","8.000","0.000","0.065","0.034","0.798","0.000","0.082","0.110","11.000","0.000","24.000","0.140","0.100","0.200","0.448","0.476","0.506","32.000","0.000","0.000",
"13866","6455","Noodles, egg, cooked, unenriched, without added salt","Noodles, egg, cooked, unenriched, without added salt","20","oz","0.00","1.00","28.40","39","1.290","0.590","7.130","0.300","0.110","3.000","0.170","11.000","1.000","0.000","0.009","0.006","0.113","0.000","0.013","0.030","2.000","0.000","6.000","0.050","0.000","0.000","0.119","0.165","0.156","8.000","0.000","0.000",
"13867","6455","Noodles, egg, cooked, unenriched, without added salt","Noodles, egg, cooked, unenriched, without added salt","20","cup","48.00","0.00","160.93","221","7.260","3.310","40.260","1.900","0.640","19.000","0.960","61.000","8.000","0.000","0.048","0.032","0.640","0.000","0.074","0.140","11.000","0.000","34.000","0.270","0.200","0.000","0.670","0.930","0.883","46.000","0.000","0.000",
"13869","6456","Spaghetti, dry, unenriched","Spaghetti, dry, unenriched","20","2.0 oz","0.00","2.00","56.80","211","7.430","0.860","42.560","1.800","1.520","12.000","0.740","127.000","3.000","0.000","0.051","0.034","0.969","0.000","0.081","0.000","10.000","0.000","0.000","0.060","0.000","0.100","0.158","0.097","0.321","0.000","0.000","0.000",
"13870","6457","Spaghetti, cooked, unenriched, without added salt","Spaghetti, cooked, unenriched, without added salt","20","oz","0.00","1.00","28.40","45","1.640","0.260","8.750","0.500","0.160","2.000","0.360","12.000","0.000","0.000","0.006","0.006","0.113","0.000","0.014","0.000","2.000","0.000","0.000","0.020","0.000","0.000","0.050","0.037","0.090","0.000","0.000","0.000",
