"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"4842","2484","Sapote, mamey, raw","Sapote, mamey, raw","8","cup 1"" pieces","48.00","0.00","176.08","217","2.540","0.800","56.180","9.500","35.240","32.000","1.360","794.000","12.000","40.200","0.023","0.203","2.506","0.000","1.260","0.000","12.000","0.000","250.000","3.690","0.000","0.000","0.296","0.178","0.170","0.000","0.000","0.000",
"4843","2485","Soursop, raw","Soursop, raw","8","oz","0.00","1.00","28.40","19","0.280","0.090","4.770","0.900","3.840","4.000","0.170","79.000","4.000","5.800","0.020","0.014","0.255","0.000","0.017","0.000","4.000","0.000","1.000","0.020","0.000","0.100","0.014","0.026","0.020","0.000","0.000","0.000",
"4844","2485","Soursop, raw","Soursop, raw","8","cup, pulp","48.00","0.00","221.22","148","2.250","0.680","37.890","7.400","30.460","32.000","1.350","626.000","32.000","46.400","0.158","0.112","2.025","0.000","0.133","0.000","32.000","0.000","4.000","0.180","0.000","0.900","0.115","0.202","0.155","0.000","0.000","0.000",
"4846","2486","Strawberries","Strawberries, raw","8","cup, halves","48.00","0.00","0.00","49","1.020","0.460","11.670","3.000","7.430","24.000","0.620","233.000","2.000","89.400","0.036","0.033","0.587","0.000","0.071","0.000","36.000","0.000","18.000","0.440","0.000","3.300","0.023","0.065","0.236","0.000","0.000","0.000",
"4847","2486","Strawberries","Strawberries, raw","8","cup, pureed","48.00","0.00","0.00","74","1.550","0.700","17.820","4.600","11.340","37.000","0.950","355.000","2.000","136.400","0.056","0.051","0.896","0.000","0.109","0.000","56.000","0.000","28.000","0.670","0.000","5.100","0.035","0.100","0.360","0.000","0.000","0.000",
"4848","2486","Strawberries","Strawberries, raw","8","cup, sliced","48.00","0.00","0.00","53","1.110","0.500","12.750","3.300","8.120","27.000","0.680","254.000","2.000","97.600","0.040","0.037","0.641","0.000","0.078","0.000","40.000","0.000","20.000","0.480","0.000","3.700","0.025","0.071","0.257","0.000","0.000","0.000",
"4849","2486","Strawberries","Strawberries, raw","8","cup, whole","48.00","0.00","0.00","46","0.960","0.430","11.060","2.900","7.040","23.000","0.590","220.000","1.000","84.700","0.035","0.032","0.556","0.000","0.068","0.000","35.000","0.000","17.000","0.420","0.000","3.200","0.022","0.062","0.223","0.000","0.000","0.000",
"4850","2486","Strawberries","Strawberries, raw","8","extra large (1-5/8"" ","5.84","0.00","0.00","9","0.180","0.080","2.070","0.500","1.320","4.000","0.110","41.000","0.000","15.900","0.006","0.006","0.104","0.000","0.013","0.000","6.000","0.000","3.000","0.080","0.000","0.600","0.004","0.012","0.042","0.000","0.000","0.000",
"4851","2486","Strawberries","Strawberries, raw","8","large (1-3/8"" dia)","3.89","0.00","0.00","6","0.120","0.050","1.380","0.400","0.880","3.000","0.070","28.000","0.000","10.600","0.004","0.004","0.069","0.000","0.008","0.000","4.000","0.000","2.000","0.050","0.000","0.400","0.003","0.008","0.028","0.000","0.000","0.000",
"4852","2486","Strawberries","Strawberries, raw","8","medium (1-1/4"" dia)","2.59","0.00","0.00","4","0.080","0.040","0.920","0.200","0.590","2.000","0.050","18.000","0.000","7.100","0.003","0.003","0.046","0.000","0.006","0.000","3.000","0.000","1.000","0.030","0.000","0.300","0.002","0.005","0.019","0.000","0.000","0.000",
