"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"10290","4623","Fish, tuna, light, canned in water, without salt, drained solids","Fish, tuna, light, canned in water, without salt, drained solids","14","can","0.00","0.00","164.38","191","42.090","1.350","0.000","0.000","0.000","18.000","2.520","391.000","82.000","0.000","0.053","0.122","21.912","0.000","0.577","4.930","7.000","0.000","92.000","0.000","0.000","0.000","0.386","0.262","0.556","50.000","0.000","0.000",
"10291","4623","Fish, tuna, light, canned in water, without salt, drained solids","Fish, tuna, light, canned in water, without salt, drained solids","14","3.0 oz","0.00","3.00","85.20","99","21.680","0.700","0.000","0.000","0.000","9.000","1.300","201.000","42.000","0.000","0.027","0.063","11.288","0.000","0.298","2.540","3.000","0.000","48.000","0.000","0.000","0.000","0.199","0.135","0.286","26.000","0.000","0.000",
"10293","4624","Fish, tuna, white, canned in oil, without salt, drained solids","Fish, tuna, white, canned in oil, without salt, drained solids","14","can","0.00","0.00","178.49","331","47.220","14.380","0.000","0.000","0.000","7.000","1.160","593.000","89.000","0.000","0.030","0.141","20.822","0.000","0.765","3.920","9.000","0.000","142.000","0.000","0.000","0.000","2.937","4.414","6.016","55.000","0.000","0.000",
"10294","4624","Fish, tuna, white, canned in oil, without salt, drained solids","Fish, tuna, white, canned in oil, without salt, drained solids","14","3.0 oz","0.00","3.00","85.20","158","22.550","6.870","0.000","0.000","0.000","3.000","0.550","283.000","42.000","0.000","0.014","0.067","9.943","0.000","0.366","1.870","4.000","0.000","68.000","0.000","0.000","0.000","1.402","2.108","2.873","26.000","0.000","0.000",
"10296","4625","Fish, tuna, white, canned in water, without salt, drained solids","Fish, tuna, white, canned in water, without salt, drained solids","14","can","0.00","0.00","171.96","220","40.630","5.110","0.000","0.000","0.000","24.000","1.670","408.000","86.000","0.000","0.014","0.076","9.974","0.000","0.373","2.010","3.000","0.000","33.000","0.000","0.000","0.000","1.362","1.348","1.907","72.000","0.000","0.000",
"10297","4625","Fish, tuna, white, canned in water, without salt, drained solids","Fish, tuna, white, canned in water, without salt, drained solids","14","3.0 oz","0.00","3.00","85.20","109","20.080","2.520","0.000","0.000","0.000","12.000","0.820","201.000","42.000","0.000","0.007","0.037","4.929","0.000","0.184","0.990","2.000","0.000","16.000","0.000","0.000","0.000","0.673","0.666","0.943","36.000","0.000","0.000",
"10299","4626","Fish, bass, freshwater, mixed species, cooked, dry heat","Fish, bass, freshwater, mixed species, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","124","20.550","4.020","0.000","0.000","0.000","88.000","1.620","388.000","76.000","1.800","0.074","0.076","1.294","0.000","0.117","1.960","14.000","0.000","98.000","0.000","0.000","0.000","0.851","1.560","1.156","74.000","0.000","0.000",
"10301","4627","Fish, bass, striped, cooked, dry heat","Fish, bass, striped, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","105","19.320","2.540","0.000","0.000","0.000","16.000","0.920","279.000","75.000","0.000","0.098","0.031","2.174","0.000","0.294","3.750","8.000","0.000","88.000","0.000","0.000","0.000","0.552","0.719","0.854","88.000","0.000","0.000",
"10303","4628","Fish, bluefish, cooked, dry heat","Fish, bluefish, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","135","21.840","4.620","0.000","0.000","0.000","8.000","0.530","405.000","65.000","0.000","0.057","0.082","6.160","0.000","0.394","5.290","2.000","0.000","390.000","0.000","0.000","0.000","0.996","1.952","1.154","65.000","0.000","0.000",
"10305","4629","Fish, burbot, cooked, dry heat","Fish, burbot, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","98","21.050","0.880","0.000","0.000","0.000","54.000","0.980","440.000","105.000","0.000","0.365","0.146","1.677","0.000","0.294","0.780","1.000","0.000","14.000","0.000","0.000","0.000","0.178","0.145","0.324","65.000","0.000","0.000",
