"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"10863","4886","SILK Plus Fiber, soymilk","SILK Plus Fiber, soymilk","15","cup","48.00","0.00","236.67","100","6.000","3.500","14.000","5.100","7.000","299.000","1.070","299.000","95.000","0.000","0.000","0.510","0.000","0.000","0.000","2.990","24.000","0.000","501.000","0.000","2.900","0.000","0.501","0.000","0.000","0.000","0.000","0.000",
"10864","4887","SILK Unsweetened, soymilk","SILK Unsweetened, soymilk","15","oz","0.00","1.00","28.40","9","0.820","0.470","0.470","0.100","0.120","35.000","0.120","35.000","10.000","0.000","0.000","0.060","0.000","0.000","0.000","0.350","3.000","0.000","58.000","0.000","0.000","0.000","0.058","0.000","0.000","0.000","0.000","0.000",
"10865","4887","SILK Unsweetened, soymilk","SILK Unsweetened, soymilk","15","cup","48.00","0.00","252.44","80","7.000","4.010","4.010","1.000","1.000","299.000","1.070","299.000","85.000","0.000","0.000","0.510","0.000","0.000","0.000","2.990","24.000","0.000","501.000","0.000","0.000","0.000","0.501","0.000","0.000","0.000","0.000","0.000",
"10866","4888","SILK Very Vanilla, soymilk","SILK Very Vanilla, soymilk","15","oz","0.00","1.00","28.40","15","0.700","0.470","2.220","0.100","1.870","41.000","0.120","35.000","16.000","2.400","0.000","0.060","0.000","0.000","0.000","0.350","3.000","0.000","117.000","0.000","0.300","0.000","0.058","0.000","0.000","0.000","0.000","0.000",
"10867","4888","SILK Very Vanilla, soymilk","SILK Very Vanilla, soymilk","15","cup","48.00","0.00","244.24","129","6.000","4.010","19.000","1.000","15.990","350.000","1.070","299.000","141.000","20.900","0.000","0.510","0.000","0.000","0.000","2.990","24.000","0.000","1001.000","0.000","2.900","0.000","0.501","0.000","0.000","0.000","0.000","0.000",
"10868","4889","SILK Nog, soymilk","SILK Nog, soymilk","15","oz","0.00","1.00","28.40","21","0.700","0.460","3.490","0.000","2.790","5.000","0.090","35.000","17.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10869","4889","SILK Nog, soymilk","SILK Nog, soymilk","15","0.5 cup","24.00","0.00","121.71","90","3.000","2.000","15.010","0.000","12.000","20.000","0.370","150.000","74.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10870","4890","SILK Chai, soymilk","SILK Chai, soymilk","15","oz","0.00","1.00","28.40","15","0.700","0.410","2.220","0.000","1.630","35.000","0.120","35.000","12.000","0.000","0.000","0.040","0.000","0.000","0.000","0.100","2.000","0.000","35.000","0.000","0.200","0.000","0.058","0.000","0.000","0.000","0.000","0.000",
"10871","4890","SILK Chai, soymilk","SILK Chai, soymilk","15","cup","48.00","0.00","244.24","129","6.000","3.500","19.000","0.000","14.000","299.000","1.070","299.000","100.000","0.000","0.000","0.340","0.000","0.000","0.000","0.900","17.000","0.000","299.000","0.000","1.900","0.000","0.501","0.000","0.000","0.000","0.000","0.000",
"10872","4891","SILK Mocha, soymilk","SILK Mocha, soymilk","15","oz","0.00","1.00","28.40","16","0.580","0.410","2.570","0.000","2.100","35.000","0.120","35.000","12.000","0.000","0.000","0.040","0.000","0.000","0.000","0.100","2.000","0.000","35.000","0.000","0.000","0.000","0.058","0.000","0.000","0.000","0.000","0.000",
"10873","4891","SILK Mocha, soymilk","SILK Mocha, soymilk","15","cup","48.00","0.00","250.28","141","5.010","3.500","21.990","0.000","18.010","299.000","1.070","299.000","100.000","0.000","0.000","0.340","0.000","0.000","0.000","0.900","17.000","0.000","299.000","0.000","0.000","0.000","0.501","0.000","0.000","0.000","0.000","0.000",
"10874","4892","SILK Coffee, soymilk","SILK Coffee, soymilk","15","oz","0.00","1.00","28.40","18","0.580","0.410","2.920","0.000","2.680","35.000","0.000","37.000","12.000","0.000","0.000","0.060","0.000","0.000","0.000","0.100","2.000","0.000","35.000","0.000","0.000","0.000","0.058","0.000","0.000","0.000","0.000","0.000",
"10875","4892","SILK Coffee, soymilk","SILK Coffee, soymilk","15","cup","48.00","0.00","238.24","151","5.010","3.500","25.000","0.000","23.010","299.000","0.000","321.000","100.000","0.000","0.000","0.510","0.000","0.000","0.000","0.900","17.000","0.000","299.000","0.000","0.000","0.000","0.501","0.000","0.000","0.000","0.000","0.000",
"10876","4893","SILK Vanilla soy Yogurt (Family size)","SILK Vanilla soy Yogurt (Family size)","15","oz","0.00","1.00","28.40","22","0.750","0.500","3.870","0.100","3.000","37.000","0.140","0.000","4.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.400","0.000","0.062","0.000","0.000","0.000","0.000","0.000",
"10877","4893","SILK Vanilla soy Yogurt (Family size)","SILK Vanilla soy Yogurt (Family size)","15","container","0.00","0.00","231.07","179","5.990","4.000","31.010","0.900","23.990","300.000","1.090","0.000","30.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.499","0.000","0.000","0.000","0.000","0.000",
"10878","4894","SILK Vanilla soy yogurt (single serving size)","SILK Vanilla soy yogurt (single serving size)","15","oz","0.00","1.00","28.40","25","0.830","0.500","4.170","0.200","3.000","50.000","0.240","0.000","3.000","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10879","4894","SILK Vanilla soy yogurt (single serving size)","SILK Vanilla soy yogurt (single serving size)","15","container","0.00","0.00","170.40","150","5.000","2.990","25.010","1.000","18.000","299.000","1.440","0.000","20.000","29.900","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10880","4895","SILK Plain soy yogurt","SILK Plain soy yogurt","15","oz","0.00","1.00","28.40","19","0.750","0.500","2.750","0.100","1.500","37.000","0.000","0.000","4.000","3.700","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.400","0.000","0.062","0.000","0.000","0.000","0.000","0.000",
"10881","4895","SILK Plain soy yogurt","SILK Plain soy yogurt","15","container","0.00","0.00","224.21","150","5.990","4.000","22.000","0.900","12.010","300.000","0.000","0.000","30.000","30.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.000","0.000","0.499","0.000","0.000","0.000","0.000","0.000",
"10882","4896","SILK Strawberry soy yogurt","SILK Strawberry soy yogurt","15","oz","0.00","1.00","28.40","27","0.670","0.330","5.170","0.200","3.670","50.000","0.180","0.000","4.000","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10883","4896","SILK Strawberry soy yogurt","SILK Strawberry soy yogurt","15","container","0.00","0.00","168.30","160","4.000","2.010","31.010","1.000","22.000","299.000","1.090","0.000","26.000","29.900","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
