"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"6083","2782","Ham -- water added, whole, boneless, lean only, unheated","Ham -- water added, whole, boneless, lean only, unheated","9","oz","0.00","1.00","28.40","31","4.920","1.130","0.330","0.000","0.410","2.000","0.240","90.000","323.000","0.000","0.114","0.053","1.552","0.000","0.117","0.130","1.000","0.000","12.000","0.060","0.200","0.000","0.405","0.549","0.164","14.000","0.000","0.000",
"6085","2783","Ham and water product, shank, bone-in, lean only, heated, roasted","Ham and water product, shank, bone-in, lean only, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","112","18.440","3.780","1.020","0.000","1.070","8.000","0.990","190.000","888.000","0.000","0.335","0.169","3.879","0.000","0.340","0.390","2.000","0.000","31.000","0.250","0.000","0.000","1.250","1.671","0.606","61.000","0.000","0.000",
"6087","2784","Ham with natural juices, slice, boneless, lean only, heated, pan-broil","Ham with natural juices, slice, boneless, lean only, heated, pan-broil","9","serving (3 oz)","0.00","3.00","85.20","99","17.810","2.690","0.840","0.000","0.890","5.000","0.800","309.000","989.000","0.000","0.437","0.185","6.286","0.000","0.430","0.360","1.000","0.000","37.000","0.190","0.800","0.000","0.829","1.133","0.360","48.000","0.000","0.000",
"6089","2785","Ham with natural juices, whole, boneless, lean only, heated, roasted","Ham with natural juices, whole, boneless, lean only, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","96","17.480","2.560","0.710","0.000","0.690","5.000","0.720","312.000","1003.000","0.000","0.527","0.184","5.805","0.000","0.393","0.360","2.000","0.000","37.000","0.230","0.700","0.000","0.887","1.209","0.371","48.000","0.000","0.000",
"6096","2790","Ham and water product, slice, bone-in, lean only, unheated","Ham and water product, slice, bone-in, lean only, unheated","9","serving (3 oz)","0.00","3.00","85.20","88","12.300","3.210","2.400","0.000","0.770","8.000","1.280","178.000","986.000","0.000","0.360","0.151","3.723","0.000","0.308","0.410","1.000","0.000","26.000","0.090","0.000","0.000","1.076","1.471","0.457","42.000","0.000","0.000",
"6107","2796","Ham, fat, boneless, heated","Ham, fat, boneless, heated","9","3.0 oz","0.00","3.00","85.20","431","7.450","43.830","1.700","0.000","0.240","5.000","0.450","166.000","575.000","0.000","0.236","0.082","2.618","0.000","0.171","0.260","1.000","0.000","36.000","0.300","1.600","0.000","14.491","20.228","5.499","61.000","0.000","0.000",
"6109","2797","Ham, fat, boneless, unheated","Ham, fat, boneless, unheated","9","4.0 oz","0.00","4.00","113.60","603","8.780","62.010","2.190","0.000","0.510","5.000","0.580","204.000","721.000","0.000","0.273","0.025","3.007","0.000","0.219","0.360","0.000","0.000","51.000","0.890","1.400","0.000","20.397","27.965","8.074","71.000","0.000","0.000",
"6111","2798","Pickled pork hocks","Pickled pork hocks","9","3.0 oz","0.00","3.00","85.20","200","22.360","12.330","0.000","0.000","0.000","22.000","1.330","55.000","1228.000","0.000","0.094","0.080","1.287","0.000","0.075","0.600","1.000","0.000","89.000","0.200","0.000","0.000","3.780","6.007","1.402","104.000","0.000","0.000",
"6113","2799","Ham, slice, bone-in, lean only, heated, pan-broil","Ham, slice, bone-in, lean only, heated, pan-broil","9","serving (3 oz)","0.00","3.00","85.20","124","23.100","3.480","0.200","0.000","0.630","13.000","1.210","363.000","740.000","0.000","0.489","0.269","6.602","0.000","0.459","0.560","2.000","0.000","0.000","0.260","0.900","0.000","1.065","1.371","0.547","62.000","0.000","0.000",
"6136","2813","Ham -- water added, rump, bone-in, lean and fat, heated, roasted","Ham -- water added, rump, bone-in, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","137","17.080","7.280","0.840","0.000","0.660","7.000","0.590","207.000","936.000","0.000","0.296","0.153","3.646","0.000","0.349","0.300","3.000","0.000","31.000","0.190","0.000","0.000","2.462","3.330","0.867","54.000","0.000","0.000",
"6138","2814","Ham -- water added, shank, bone-in, lean and fat, heated, roasted","Ham -- water added, shank, bone-in, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","170","15.830","11.360","1.150","0.000","0.670","8.000","1.160","197.000","840.000","0.000","0.222","0.147","3.991","0.000","0.272","0.470","1.000","0.000","32.000","0.250","0.000","0.000","3.715","5.222","1.484","56.000","0.000","0.000",
"6140","2815","Ham -- water added, slice, bone-in, lean and fat, heated, pan-broil","Ham -- water added, slice, bone-in, lean and fat, heated, pan-broil","9","serving (3 oz)","0.00","3.00","85.20","141","17.680","7.420","0.950","0.000","1.310","9.000","0.910","238.000","1113.000","0.000","0.318","0.148","4.433","0.000","0.371","0.480","2.000","0.000","33.000","0.230","0.000","0.000","2.466","3.427","1.045","56.000","0.000","0.000",
"6142","2816","Ham -- water added, slice, boneless, lean and fat, heated, pan-broil","Ham -- water added, slice, boneless, lean and fat, heated, pan-broil","9","serving (3 oz)","0.00","3.00","85.20","106","15.830","4.290","1.070","0.000","1.460","8.000","0.720","284.000","1030.000","0.000","0.345","0.160","4.962","0.000","0.366","0.400","1.000","0.000","37.000","0.200","0.800","0.000","1.459","1.973","0.560","46.000","0.000","0.000",
"6144","2817","Ham -- water added, whole, boneless, lean and fat, heated, roasted","Ham -- water added, whole, boneless, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","107","15.100","4.660","1.180","0.000","1.310","8.000","0.700","266.000","1004.000","0.000","0.306","0.154","4.874","0.000","0.331","0.340","1.000","0.000","37.000","0.180","0.600","0.000","1.519","2.117","0.577","46.000","0.000","0.000",
"6146","2818","Ham and water product, rump, bone-in, lean and fat, heated, roasted","Ham and water product, rump, bone-in, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","158","16.540","9.760","0.980","0.000","0.880","8.000","0.700","216.000","1004.000","0.000","0.274","0.149","3.316","0.000","0.269","0.400","2.000","0.000","32.000","0.200","0.000","0.000","3.216","4.475","1.257","57.000","0.000","0.000",
"6148","2819","Ham and water product, shank, bone-in, lean and fat, heated, roasted","Ham and water product, shank, bone-in, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","199","15.440","14.700","1.210","0.000","0.840","7.000","0.850","184.000","803.000","0.000","0.308","0.145","3.535","0.000","0.294","0.360","1.000","0.000","32.000","0.260","0.000","0.000","4.858","6.727","1.939","61.000","0.000","0.000",
"6150","2820","Ham and water product, slice, bone-in, lean and fat, heated, pan-broil","Ham and water product, slice, bone-in, lean and fat, heated, pan-broil","9","serving (3 oz)","0.00","3.00","85.20","132","16.870","6.610","1.200","0.000","0.880","9.000","0.760","239.000","1010.000","0.000","0.318","0.150","4.127","0.000","0.363","0.370","2.000","0.000","32.000","0.130","0.000","0.000","2.198","3.040","0.877","54.000","0.000","0.000",
"6152","2821","Ham and water product, slice, boneless, lean and fat, heated, pan-broil","Ham and water product, slice, boneless, lean and fat, heated, pan-broil","9","serving (3 oz)","0.00","3.00","85.20","105","12.820","4.360","3.720","0.000","3.990","7.000","0.630","231.000","1181.000","0.000","0.262","0.116","3.641","0.000","0.285","0.370","2.000","0.000","37.000","0.110","0.800","0.000","1.320","1.836","0.594","38.000","0.000","0.000",
"6154","2822","Ham and water product, whole, boneless, lean and fat, heated, roasted","Ham and water product, whole, boneless, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","105","11.800","4.640","3.820","0.000","3.920","7.000","0.630","208.000","1135.000","0.000","0.221","0.120","3.077","0.000","0.221","0.310","2.000","0.000","37.000","0.190","0.600","0.000","1.565","2.089","0.723","37.000","0.000","0.000",
"6156","2823","Ham with natural juices, rump, bone-in, lean and fat, heated, roasted","Ham with natural juices, rump, bone-in, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","150","19.100","7.980","0.510","0.000","0.380","8.000","0.840","405.000","715.000","0.000","0.278","0.189","6.058","0.000","0.309","0.490","1.000","0.000","32.000","0.230","0.000","0.000","2.649","3.709","1.136","61.000","0.000","0.000",
